PM25,PM10,NO2,O3,Temperatura,Umidade,Diabetes
41.165243460460154,16.404078617842842,29.217788010259195,76.48508356539097,38.34536133155361,57.338972966392646,6.1449607558366015
13.395652649871613,71.42226038412662,38.84139137883911,11.237099861021072,28.131810747189444,58.92104038661595,6.182892232462079
45.165154932049,28.592002981209426,9.59052467441608,32.353863433282015,22.86562917405282,75.46659362250948,5.61285615493888
29.270400886204282,19.06604448979629,53.53290026240363,29.29658346938481,34.29437667004072,46.915101335835104,7.003875294325392
41.334806982382815,72.2123655908284,49.198194449284436,34.37256952332753,25.867068428820197,49.082376701671194,8.66952985325885
45.324108496557194,76.89560487608274,32.7863725467151,32.28037932518978,30.509406147117865,85.4785074677182,8.648074998508436
19.310156373733875,70.34893320858154,58.19196383925437,15.627366616856117,33.956655710103405,33.373457691058334,7.291746869508902
9.952336603745454,66.66612523074147,27.976853860130483,51.30464649371383,38.00528222404141,59.13805790480042,6.2931693835495395
15.257082314387375,55.86693864473152,59.12606754700738,75.94601273075486,35.84382389603352,84.76804802447171,6.427394753268445
24.219850488181535,48.56001594263975,41.73559993419949,64.60585522456927,33.52722135745448,66.62178046908943,6.608625754606354
41.81066446651219,16.08907319379871,39.90692002896678,70.55845017382718,33.59266364790287,62.784424452727926,6.677939763500025
43.732876246535454,38.59172491494891,14.127519241268175,17.303426068261523,38.91849288064173,44.984650753761315,6.882321930649887
5.312845873903582,36.08819619086198,53.50602670675542,95.63416391591085,25.91648194993072,50.5965293438669,4.387475912171294
27.983628615990458,28.182764863222836,28.511932835633832,85.46426504587224,20.022241883923748,81.12290494828157,5.323967095202782
23.783495141695056,60.63940795820095,13.922837318036365,82.45812866460965,25.439091187963975,63.553087906107486,5.725512956562561
14.99485147118286,44.711301455513954,5.693413598666747,84.06854245375908,24.357827592534882,60.884531625406794,4.114573047596188
10.393941530015727,15.673235113535355,35.78656260011104,93.94394573194852,33.23669170227996,35.974782812401735,3.9870950475355302
20.192682713163258,25.412824136486794,34.0069792167472,58.982856950232794,32.67423199531058,30.961689387307388,4.384071894592053
47.43093667606336,57.828113456171714,44.56444923030372,28.02538160808633,31.869227654094477,87.82111132122294,8.496973932033779
19.544131940933987,15.329160164321014,53.96419291597912,65.5105247067287,20.324868864189074,52.619170037210495,5.088156975306996
28.345577978451473,69.5844839834138,9.367362155366624,76.85933443011452,34.57556108901295,66.19278372597026,6.60130212024054
36.635853150283005,44.660256890978204,45.23230696871993,76.41256540186228,26.47060824970983,34.782904391237096,6.966469470118389
21.363332107068228,43.64106041286536,15.307656925367022,56.93041217501921,33.30111978013262,70.98685714338279,6.5551956675309615
48.73019372244323,51.46854492616623,52.199737923644015,16.161284740022026,31.131568570043065,85.95400252235765,9.03051296412545
48.310128272395005,67.72766761476043,50.048493262391084,43.4001644587115,26.854618508558143,64.53991517984518,8.399793155448346
16.330203312141386,34.34664455315351,34.74365652420494,92.86899476170215,22.691525342082155,37.566919342524635,5.124835967020775
27.376182765157346,57.46113067913445,44.06335392428213,62.60040187816834,21.88837795320962,64.90329164840861,6.551993162897334
18.539523941754634,49.601237479705375,22.28925622510616,58.44987489301421,36.63036666224447,75.98083278627914,5.01119227355069
17.81782224698604,28.691978911859493,30.914234441304806,34.196816294397415,38.367950841631156,54.38499219444112,4.36844100749119
6.659912630953976,71.50409904486105,50.19002937407594,43.1604027924921,32.99576093528599,82.79026487648807,5.85460324560737
32.43039502909536,65.81982151248496,30.259585844526764,90.58114802378523,22.06868229720967,68.92097720144187,6.901665870564884
27.620556045298766,56.091628426089784,24.678904592899297,69.98167427741521,28.040544337764814,83.95493509735215,6.773101837874663
7.316543806249521,69.54072103659693,32.181684598766495,80.86483240770995,34.57878400210315,67.41031867484023,5.712691713385374
17.539090890647515,70.71059406718616,50.55370888404701,50.89108807608896,35.59641768020136,37.877278320289456,7.085085025032906
45.87196486849942,59.585408370052434,23.436442605398,66.72224975105422,22.364372445821772,48.58150266631135,7.585093586259845
15.780285080013758,68.59093298545704,14.55688762246591,32.354524786888675,20.00061437690765,42.10769689514741,5.801434792690935
11.52026924410504,58.82300231684985,44.16077111819294,73.49147472551377,34.242740917612096,84.52958986301174,5.822508718054678
27.025374212490334,57.609854023221025,50.4288016989445,48.48412003330036,27.13192351972411,75.62400403724897,6.709230321633163
49.35427043497703,53.3027964750629,10.535061318794334,49.8290963333271,25.089626632365203,70.58390213460036,7.449417972468786
15.892487218017518,62.69016476903489,18.193076201576957,68.43900921191934,20.257949395790508,48.0579791778973,6.159773710854376
35.246099633264535,21.102357370515158,12.808459436854665,94.2652559322034,30.805988135229995,41.04268632301281,5.799926230806532
39.27288268979229,71.66095314392498,24.136777637019165,15.760571194775883,37.02301470851964,75.3870652793347,8.028781862526213
15.693689479657985,71.02904694216625,29.769303839797697,84.22689136123068,39.152632925451755,58.44947675274478,5.652922238702409
37.76973568753368,12.04730981241914,46.18544853298186,36.31447993709738,31.314899012265784,43.54737312903775,5.818993333426028
21.550240972366396,67.80717253953338,40.81311716849208,49.95275090557401,30.289226554797885,66.99731868991651,6.346716887548311
33.453762376711076,19.020890723141164,39.15107121131371,11.972199589750806,21.70112770978482,32.420031128307116,5.980340581101396
33.50883698424026,33.45831979813993,24.380622063530993,37.094147005088175,30.977456030851997,49.57021524769521,5.746380991227099
29.10986078336413,62.04557794041254,51.279615419661795,55.236811836711745,27.599581579307895,58.11341967546808,7.211810585814589
9.063039652448374,21.253192723381574,30.92079420689905,15.055846961269511,32.14270561767154,38.87750004656435,3.3056527628078984
42.58861230151571,67.25769168833435,58.850771590833496,54.19861564448486,27.774526957530934,89.07926865545038,8.153816197600008
19.435102923728113,68.24939245704194,39.87781760626552,93.43995659725846,24.805982469007333,42.54584187537685,6.668210859045568
13.393332967993441,45.52274136325853,11.94456078604765,19.485389629702468,21.89930550456753,37.82118780259593,4.917556302169341
6.834881369964377,10.447011020178351,42.18976591414887,78.7996655267954,26.298368891777915,42.21209243321378,3.5472454523307313
31.59018244347088,30.092669322243893,22.880720848743444,46.87039480383934,21.932896685755047,76.14366798958346,5.480503368489075
35.49039628290271,53.18488428630195,42.74799581773536,68.96563430719041,23.53793901647968,55.530339556310565,6.878776726965578
5.746452301753527,78.68303246191964,8.830263148932316,33.42129381867064,39.746723171590915,63.92495638515228,4.8475051225999914
28.044187623467643,54.22694689116678,14.618479044677766,24.354303628722246,28.882071138132375,31.260549419181643,6.420520394164087
15.192309883907209,28.186250674491184,52.065549239818246,24.44163528441038,30.63743533010033,32.065878514398875,5.4735815722814065
34.032775568425244,54.3803992169728,17.49487563629332,16.344275107883018,37.4723705747443,56.749532989620974,6.505318840516282
12.846489305224615,47.79897658010988,51.037261888361705,26.708203441111873,39.91137800981376,78.99931459209742,5.021036709194586
36.09219821461097,64.58917766058005,20.360184864992576,69.77974464900714,31.654288986893633,83.11433272245392,7.3393923394326634
22.403090583524182,17.488644717887087,40.35850505322892,89.35215506591572,36.24947642088343,35.20239405573841,4.794662701032785
47.152849493153056,63.27195317514196,43.178281543040704,83.27131170320456,26.538820486733506,62.301786126061366,8.326651130022837
11.188442486569697,47.88866050732772,33.19601142297791,71.66208788870357,26.11487914894582,84.79378117675623,5.52576587877978
20.347985797261632,77.40944027012962,21.79208721832022,19.93886770699924,28.054074419891204,53.278365263873184,6.7168099876775305
10.106308455826507,33.931051622708026,16.695440700410288,36.02687016663549,33.45014525347298,79.77394988570211,4.223534764056148
46.61121282253532,54.283532519376365,6.825414500933443,37.88261877902221,33.643833785101975,38.02173926396617,6.985143690957697
44.48027090214415,75.24196738570123,21.71705206823981,32.496125175785906,26.304788692989014,86.12366938006792,8.334580362095629
16.607373247182004,17.17568095934755,40.923953479220565,56.35050937387508,22.664198482732573,75.08539905187816,5.0874022744544085
34.69928207153806,75.60599410655158,56.60676501466655,58.199843339170535,32.64792512931017,86.4800635672141,8.026004222906709
41.77499900905471,58.15200056105694,52.91624652446786,42.11973776539992,22.56651724377529,70.59703401315039,8.685330504040127
29.984036521975806,14.748594137362034,47.13356270944164,41.84102428627924,31.5698501645866,51.80423591996562,6.300950115875041
28.83427602602029,31.067449686277136,48.364603878931426,84.57000381154732,33.86844256112618,86.29087035148335,6.871550783105955
15.883353090520325,59.57204620516971,41.57416969117974,81.0363563487717,34.01222992788903,46.53400657855071,6.011410277832853
9.189624551265464,14.714542102814018,19.315777166130164,37.70162485126711,35.069442213191934,49.93035132370395,3.797878450430666
45.374709107899704,50.75193221233913,54.895726688820645,92.24095994859334,37.45718843131329,72.04850508010442,8.816124144110999
45.51881257234987,34.21181398670697,41.89027715482087,95.75335153022554,29.99917983929577,75.91897797152318,7.684622543313207
33.48956557729706,53.4640862437234,35.8242347039242,39.40682878270367,34.604983790591426,85.76420903094923,6.799078884457865
20.25634059719153,13.2019423668759,11.104420806741459,41.89824539137494,32.38345470731673,42.28814454337257,4.0592368003052846
20.714430857569738,71.00757643066635,29.5880549093534,55.5070738079763,23.732798795953652,77.87988211315343,6.474564841222134
37.668005549160775,78.14422784241778,30.319704916105945,94.70087312803062,20.513792897388164,74.31276320381781,7.447936808749027
45.36996169786597,77.8214498699984,52.55099852374685,88.86874898280804,25.690827713538674,33.82767337521587,8.95795683625849
44.91888909193028,62.47562822200473,35.065652110328365,19.231116632523083,28.860674126752386,53.23338847261242,8.607711863513233
40.09439956359307,19.106036809144236,25.92203019337253,45.345766894427456,32.342118888573125,46.96592742360592,5.422672132763111
33.891424076942954,63.07842371503158,58.72401806808627,59.80340707747946,36.99918661006411,48.26942546124182,8.391939839685916
8.786298424777197,11.721084152116106,11.089632632947362,55.28192252963861,23.92491433412331,88.97681277328205,3.7252787386858697
12.27329213425762,11.548648607029808,28.240163557156954,27.44767611432034,22.510995797969542,68.56664480879567,3.709220253762452
45.43493848371857,32.652715340467886,7.311357134427291,87.29350940513392,39.26959894948655,73.06056946760998,6.977960012748792
32.289307684681546,44.205023328326604,45.694726642181166,70.92467046971535,22.160891187528144,88.59705823890056,6.824448938230476
5.4138673227483345,63.92851924654553,55.49421037095328,85.41175373666232,29.569821402143784,52.632106947458325,5.952845318010771
9.566219428971444,57.830676362455364,20.402053125276918,87.2887851414525,31.711274575866035,78.11041010716835,5.301332164804892
34.85757960986251,41.21318944637238,52.20879222395165,77.35202682991658,30.827488418148764,56.07185779826972,6.509149607386002
5.227771273079841,29.15386663971661,21.072002675404377,49.52895411247456,21.720643140658865,82.1720203088988,3.949182719931644
12.236362313787438,79.79871501103977,55.09235889041534,64.94920795138822,21.140538280072388,40.83945247867819,6.3924664717851964
29.693020521496376,39.83269115651811,46.467904697823116,24.432886550776885,22.109668549220714,86.86117062385678,6.5329134985789565
36.135283896171195,41.59709170307728,49.269872726279125,70.62808757274169,31.71175367745225,43.126302504652784,6.83286415692367
34.338256677617025,21.453667483416844,5.990360558024998,26.132793016535267,30.886897752686423,49.57323041885589,6.209732597520702
15.09211892572519,65.63666841249506,57.95456963907143,72.45546314591411,24.674815840734887,75.37153404640682,6.751585687175326
37.04806496063912,58.55775580470421,44.96690456386778,30.66383446785718,32.75548283691183,53.6253084939244,7.324007496680425
15.676208937356003,25.453872895213227,21.761310246237333,20.579617013519798,36.40135004111299,66.4926826059868,3.919094864005531
19.642986417167048,15.76667319310899,50.616706567236584,24.87560411286617,20.831579196931877,56.67441006416571,4.902504188120226
38.592113230311085,57.63495114522992,20.483665912821145,10.179292169716325,29.962598870960846,74.5421962253869,7.399891969474729
34.23348045712466,55.815784999679465,53.001461176137035,74.68656560681772,33.7862082420538,43.69987514211665,7.5692635476615875
43.215053472238004,29.128166889874652,11.191921472656535,75.91609441525412,25.04623854139374,33.50747923421262,7.056140843835708
34.592580153515456,76.56044935752873,43.70272876034377,56.34400149219335,26.15541810586298,47.99576384838397,8.254242357086314
30.573887150096223,20.574052424663016,34.73841621547007,24.522652094984533,32.27275805978768,58.45851989210581,6.145728479358153
9.215364552264163,40.26343607298213,10.309395860749245,17.519890375962078,37.95870586887474,40.08120313156071,4.282062323829757
21.54721113767451,76.05311441173193,18.304160554236145,11.721606979355832,36.19848840605799,51.28783737938332,5.815734042366245
16.934106545677643,39.38091218482856,5.682221995252314,24.917335926869864,31.66260438199167,53.99898109761411,4.571520916645354
15.97953395205876,54.69681633648599,30.782238100547822,90.17699814848321,34.60443435514499,33.44351062129641,5.958947864233703
48.785474963860054,37.831607857395596,21.56958934180002,31.738315753151358,27.29644940415597,64.99843489105227,7.448568848256815
22.689397610004217,29.1950641644069,37.90966163637673,41.88441944954941,32.81931056197516,83.06060567827726,5.650433113909577
45.1420949829701,78.87843535718798,21.348079423973946,19.481093603319987,29.32363182255114,39.104574777183146,8.277182921734273
33.401238169876834,38.65338044205301,21.49555113288416,30.012517427335325,23.79872272915122,65.86848080409084,5.849686750092683
40.76650865937418,72.58694425753941,45.875625930238186,56.73021137021846,34.03476547754514,69.88435229465077,8.307103913462438
27.618669189733644,26.09682241237603,7.64785597880944,64.69774147860873,31.12929274697644,55.1600808251573,5.268974304339222
30.96067480818616,24.917329281755833,54.6592247355593,32.081708274959,27.172431639071828,72.0658552418562,6.055283270034176
27.163296221848874,12.179385801915796,51.87451309151498,15.195894330260549,38.226783801572616,54.64389260946072,5.481651035693016
13.785934450912002,55.61667777631195,41.72925757745236,45.19295822146588,20.418682356534667,60.278237278646095,5.230174944116972
37.510345186767736,35.796844060663275,37.62718635590613,31.078303383370073,26.31546302498992,30.44118267326562,7.274974630905077
17.63475630983851,70.50507748877459,54.07663739768087,29.759853090682174,21.13762795555293,71.50320684808133,6.489683274368723
6.0942184894154225,43.124693468409,15.193159874079294,96.38765224421097,35.33054632443255,69.68056073668347,4.666243698737563
34.046253315822554,77.77353995403053,9.343303920495574,65.46704373331517,34.042149082275856,32.304052639580675,7.855271682512996
12.969980573317201,22.98678609921848,18.173059345024598,60.11905988548863,26.62704437472634,52.09500644370799,4.058244829853725
47.320636295881144,70.80362175689275,48.70180532851047,47.41975931709897,33.51325804414146,88.74191044750005,8.480416169928542
47.92678596511643,64.36177969542192,6.906864669956583,48.60499000871298,27.918744523918996,55.244193754117006,7.068774410377769
46.16889755992018,63.964529125083644,37.05437592959193,58.68145034542727,35.125075828448686,60.1167243079105,7.764720367927246
21.657141511495,69.13482596818213,59.749063390522046,72.67868263324965,29.083673254734123,84.5958094895831,6.45206343781604
5.695547743799034,63.27167936600992,52.06328516106467,73.19314865636466,28.24559455663331,73.03571255194538,5.946447754690116
46.77433531644764,53.835422514199074,33.679512897397416,25.45245169349046,38.69459830976602,64.92420786745342,8.07692959358051
24.268286674279146,19.18714143776713,8.50025001076533,55.01014768689643,25.017581997814005,77.86828088046435,4.842923986927448
48.49946685696513,12.276832564387634,50.72554329121404,47.07622855306918,22.408946799931307,81.86197598735839,6.37460478773907
